,youtuber,vedio_id,link,vedio_title,description,post_time,views
71, Spark Liang 张开亮 ,iDW6GXctaiU,https://www.youtube.com/watch?v=iDW6GXctaiU,2020年我買入的第一支股票！公開我的投資策略 | SparkLiang 股票投資,"2020年我買入的第一支股票！公開我的投資策略 | SparkLiang 股票投資 by Spark Liang 张开亮 3 months ago 11 minutes, 49 seconds 71,355 views",3 months,"71,355"
72, JY Chen ,Q6TNxNrVkvQ,https://www.youtube.com/watch?v=Q6TNxNrVkvQ,#股票 #賺錢 股票賺錢|橡膠業輪胎的龍頭正新 從財報中來看衰退原因 # 22 JY說股市,"#股票 #賺錢 股票賺錢|橡膠業輪胎的龍頭正新 從財報中來看衰退原因 # 22 JY說股市 by JY Chen 2 months ago 7 minutes, 41 seconds 70,177 views",2 months,"70,177"
73, JY Chen ,ZHxlIRuXmtw,https://www.youtube.com/watch?v=ZHxlIRuXmtw,#賺錢 #股票 如何買進鴻海，賺入四成#1 JY說股市,"#賺錢 #股票 如何買進鴻海，賺入四成#1 JY說股市 by JY Chen 5 months ago 9 minutes, 18 seconds 69,826 views",5 months,"69,826"
74, 超績投資客J Law ,XXmU28xEF70,https://www.youtube.com/watch?v=XXmU28xEF70,關於股票你可能都不知道的真相｜收息股、Reits、價值股都可輸到爆？｜股票教學｜股票入門｜超績投資客 J Law,"關於股票你可能都不知道的真相｜收息股、Reits、價值股都可輸到爆？｜股票教學｜股票入門｜超績投資客 J Law by 超績投資客J Law 2 months ago 12 minutes, 42 seconds 69,450 views",2 months,"69,450"
75, SHIN LI ,vA0KLn4JNv8,https://www.youtube.com/watch?v=vA0KLn4JNv8,投資新手怎麼購買第一支股票或ETF！證券戶怎麼選？0050 0056購買很簡單！//新手投資入門課ep1｜SHIN LI,"投資新手怎麼購買第一支股票或ETF！證券戶怎麼選？0050 0056購買很簡單！//新手投資入門課ep1｜SHIN LI by SHIN LI 7 months ago 5 minutes, 14 seconds 69,122 views",7 months,"69,122"
76, 愚人碎語 ,n48cAT-tGeo,https://www.youtube.com/watch?v=n48cAT-tGeo,當沖系列｜股票當沖為何總是大賠小賺？關鍵在於人性！(人性篇1）,"當沖系列｜股票當沖為何總是大賠小賺？關鍵在於人性！(人性篇1） by 愚人碎語 8 months ago 5 minutes, 43 seconds 66,212 views",8 months,"66,212"
77, Better Trading ,WD4A1JvFxDg,https://www.youtube.com/watch?v=WD4A1JvFxDg,10個簡單又實用的股票投資技巧 | 10 Profitable Ways To Invest in Stocks Market,"10個簡單又實用的股票投資技巧 | 10 Profitable Ways To Invest in Stocks Market by Better Trading 4 months ago 9 minutes, 39 seconds 65,695 views",4 months,"65,695"
78, Spark Liang 张开亮 ,79AMkUlfFzk,https://www.youtube.com/watch?v=79AMkUlfFzk,投資股票真的可以 All in買入嗎？Joeman靠股票賺到人生的第一個1000萬 ！| SparkLiang 理財知識,"投資股票真的可以 All in買入嗎？Joeman靠股票賺到人生的第一個1000萬 ！| SparkLiang 理財知識 by Spark Liang 张开亮 1 month ago 9 minutes, 7 seconds 65,462 views",1 month,"65,462"
79, 超績投資客J Law ,pcji4ULYjgY,https://www.youtube.com/watch?v=pcji4ULYjgY,港股洗倉式暴跌1400點！應如何部署？｜股市分析｜股票教學｜股票入門｜超績投資客 J Law【中字CC】,"港股洗倉式暴跌1400點！應如何部署？｜股市分析｜股票教學｜股票入門｜超績投資客 J Law【中字CC】 by 超績投資客J Law 1 month ago 12 minutes, 24 seconds 65,459 views",1 month,"65,459"
80, 柴鼠兄弟 ZRBros ,c9tZ0G81RKI,https://www.youtube.com/watch?v=c9tZ0G81RKI,股票ETF基金 三大投資工具費用一張圖比完 | 夯翻鼠FQ&A8 投資理財,"股票ETF基金 三大投資工具費用一張圖比完 | 夯翻鼠FQ&A8 投資理財 by 柴鼠兄弟 ZRBros 9 months ago 6 minutes, 14 seconds 65,456 views",9 months,"65,456"
81, 小楠 Curtis 的投資成長空間 ,54O-Nwya8xM,https://www.youtube.com/watch?v=54O-Nwya8xM,5萬美金投資組合更新｜9支美股股票，買賣價格詳細信息，未來投資方向 ｜美股價值投資,"5萬美金投資組合更新｜9支美股股票，買賣價格詳細信息，未來投資方向 ｜美股價值投資 by 小楠 Curtis 的投資成長空間 1 month ago 12 minutes, 44 seconds 64,417 views",1 month,"64,417"
82, 夜月工作室 ,Aw_RMVdPLCg,https://www.youtube.com/watch?v=Aw_RMVdPLCg,#52【股息投資系列】這些股票你買了，可以收一輩子股息？！！！,"#52【股息投資系列】這些股票你買了，可以收一輩子股息？！！！ by 夜月工作室 6 months ago 4 minutes, 54 seconds 64,159 views",6 months,"64,159"
83, 人間有澄 ,B3xGc2AOWbA,https://www.youtube.com/watch?v=B3xGc2AOWbA,X人系列（一）張堅庭用口罩疫情宣傳香港電視股票 狂升一天後配股 大批市民蝕到入肉 係巧合定係有內幕？,"X人系列（一）張堅庭用口罩疫情宣傳香港電視股票 狂升一天後配股 大批市民蝕到入肉 係巧合定係有內幕？ by 人間有澄 4 months ago 12 minutes, 36 seconds 62,463 views",4 months,"62,463"
84, 小楠 Curtis 的投資成長空間 ,_KhVIrbo1bI,https://www.youtube.com/watch?v=_KhVIrbo1bI,谷歌Google股票這次股崩必買? 全方位深入分析 ｜30分鐘完全了解谷歌投資價值 ｜美股分析,"谷歌Google股票這次股崩必買? 全方位深入分析 ｜30分鐘完全了解谷歌投資價值 ｜美股分析 by 小楠 Curtis 的投資成長空間 2 months ago 26 minutes 61,994 views",2 months,"61,994"
85, 超績投資客J Law ,h8DAT_tvGBc,https://www.youtube.com/watch?v=h8DAT_tvGBc,很多人做卻會輸爆的投資：月供股票/基金/懶人投資法/平均成本法/抄底/傻瓜無腦投資法...股市暴跌你更須小心｜股票教學｜股票入門｜超績投資客 J Law,"很多人做卻會輸爆的投資：月供股票/基金/懶人投資法/平均成本法/抄底/傻瓜無腦投資法...股市暴跌你更須小心｜股票教學｜股票入門｜超績投資客 J Law by 超績投資客J Law 3 months ago 10 minutes, 18 seconds 61,652 views",3 months,"61,652"
86, 老汤美股财经 ,z9lEDtECfAo,https://www.youtube.com/watch?v=z9lEDtECfAo,6月值得关注的3支股票! 我的6月布局股票!【美股分析】(字幕请点CC),"6月值得关注的3支股票! 我的6月布局股票!【美股分析】(字幕请点CC) by 老汤美股财经 1 month ago 14 minutes, 35 seconds 61,089 views",1 month,"61,089"
87, 飛機仔 ,3rZFTUr0-fI,https://www.youtube.com/watch?v=3rZFTUr0-fI,香港股市 | 香港股市港股股票匯豐0005全年不派股息 | 投資hsbc匯豐銀行收息賺錢致富風光不再 | 青姐價匯豐33蚊好唔好買,"香港股市 | 香港股市港股股票匯豐0005全年不派股息 | 投資hsbc匯豐銀行收息賺錢致富風光不再 | 青姐價匯豐33蚊好唔好買 by 飛機仔 3 months ago 7 minutes, 54 seconds 59,721 views",3 months,"59,721"
88, TVB (official) ,g7kQNO5R678,https://www.youtube.com/watch?v=g7kQNO5R678,愛回家之開心速遞｜精華｜送水輝風騷股票教學｜許家傑｜林淑敏,"愛回家之開心速遞｜精華｜送水輝風騷股票教學｜許家傑｜林淑敏 by TVB (official) 4 months ago 3 minutes, 33 seconds 59,162 views",4 months,"59,162"
89, JY Chen ,7TizFUKkb24,https://www.youtube.com/watch?v=7TizFUKkb24,#股票 #賺錢 股票賺錢|民生必需品股票 製鞋龍頭寶成 驚傳虧損關廠? # 23JY說股市,"#股票 #賺錢 股票賺錢|民生必需品股票 製鞋龍頭寶成 驚傳虧損關廠? # 23JY說股市 by JY Chen 2 months ago 8 minutes 56,950 views",2 months,"56,950"
90, 超績投資客J Law ,G_PCqoF_1ek,https://www.youtube.com/watch?v=G_PCqoF_1ek,拆解市盈率陷阱！PE原來是這樣用才有效｜股票教學｜股票入門｜超績投資客 J Law,"拆解市盈率陷阱！PE原來是這樣用才有效｜股票教學｜股票入門｜超績投資客 J Law by 超績投資客J Law 2 months ago 16 minutes 56,515 views",2 months,"56,515"
91, 贝奇说股Beckie Analysis ,nOIvulH_jg8,https://www.youtube.com/watch?v=nOIvulH_jg8,美股分析 | 7月份最危险的两个股票， 绝对不能碰！如何提前知道第二天股市的走势？（点CC有字幕）,"美股分析 | 7月份最危险的两个股票， 绝对不能碰！如何提前知道第二天股市的走势？（点CC有字幕） by 贝奇说股Beckie Analysis 2 days ago 10 minutes, 36 seconds 55,712 views",2 days,"55,712"
92, 小楠 Curtis 的投資成長空間 ,L8j29i7uovI,https://www.youtube.com/watch?v=L8j29i7uovI,巴菲特的3大股票!? | 傳奇投資者組合分析,"巴菲特的3大股票!? | 傳奇投資者組合分析 by 小楠 Curtis 的投資成長空間 4 months ago 15 minutes 55,519 views",4 months,"55,519"
93, 止凡 ,PgAqxxFFsLg,https://www.youtube.com/watch?v=PgAqxxFFsLg,用股息出雙糧_改變你一直買股票的概念【財自話語 第十二話】,"用股息出雙糧_改變你一直買股票的概念【財自話語 第十二話】 by 止凡 11 months ago 13 minutes, 36 seconds 55,297 views",11 months,"55,297"
94, Allengoaround 艾倫哥哥 ,v1ZoPSxeL4g,https://www.youtube.com/watch?v=v1ZoPSxeL4g,投資股票前請先分清楚投資與投機的不同! 技術分析幹話講解! #關於錢的事 EP. 9,"投資股票前請先分清楚投資與投機的不同! 技術分析幹話講解! #關於錢的事 EP. 9 by Allengoaround 艾倫哥哥 5 months ago 11 minutes, 40 seconds 55,223 views",5 months,"55,223"
95, 小楠 Curtis 的投資成長空間 ,dDqrOjamSrk,https://www.youtube.com/watch?v=dDqrOjamSrk,股市崩盤必買美股 | 3支2020年創造財富股票! Visa/亞馬遜/蘋果,"股市崩盤必買美股 | 3支2020年創造財富股票! Visa/亞馬遜/蘋果 by 小楠 Curtis 的投資成長空間 6 months ago 13 minutes, 50 seconds 54,699 views",6 months,"54,699"
96, JY Chen ,t8LHjXDrPso,https://www.youtube.com/watch?v=t8LHjXDrPso,股票|飆吧 複製飆股模式? 營收成長一路旺到第三季!? 這麼強!# 30 JY說股市,"股票|飆吧 複製飆股模式? 營收成長一路旺到第三季!? 這麼強!# 30 JY說股市 by JY Chen 4 weeks ago 8 minutes, 39 seconds 54,322 views",4 weeks,"54,322"
97, 李浚豪Felix價值投資 ,1ugIL3QnCeI,https://www.youtube.com/watch?v=1ugIL3QnCeI,2020經濟危機股市崩盤3個一定要買的公司股票 ！,"2020經濟危機股市崩盤3個一定要買的公司股票 ！ by 李浚豪Felix價值投資 4 months ago 15 minutes 53,855 views",4 months,"53,855"
98, 小楠 Curtis 的投資成長空間 ,hyXQVqzHdDQ,https://www.youtube.com/watch?v=hyXQVqzHdDQ,百度，波音，Fedex |小楠股票分析｜2020年一月美股,"百度，波音，Fedex |小楠股票分析｜2020年一月美股 by 小楠 Curtis 的投資成長空間 6 months ago 19 minutes 53,774 views",6 months,"53,774"
99, Spark Liang 张开亮 ,U5N5e_p7nEk,https://www.youtube.com/watch?v=U5N5e_p7nEk,什麼是熔斷機制？百年一見的美股暴跌| SparkLiang 股票投資,"什麼是熔斷機制？百年一見的美股暴跌| SparkLiang 股票投資 by Spark Liang 张开亮 3 months ago 9 minutes 52,936 views",3 months,"52,936"
100, 陈剑老师投资教育频道 ,v3tFRZJdTDQ,https://www.youtube.com/watch?v=v3tFRZJdTDQ,派股息前买股票vs分股息后再入场，哪种做法更好？【新手入门】,"派股息前买股票vs分股息后再入场，哪种做法更好？【新手入门】 by 陈剑老师投资教育频道 11 months ago 13 minutes, 24 seconds 52,856 views",11 months,"52,856"
101, 小楠 Curtis 的投資成長空間 ,TK-RZrKoLVg,https://www.youtube.com/watch?v=TK-RZrKoLVg,CCL股票 嘉年華遊輪集團  是最大的投資錯誤嗎？｜小楠股票投資分析,"CCL股票 嘉年華遊輪集團  是最大的投資錯誤嗎？｜小楠股票投資分析 by 小楠 Curtis 的投資成長空間 3 months ago 12 minutes, 13 seconds 52,489 views",3 months,"52,489"
102, ETtoday新聞雲 ,AK52dE7OsWQ,https://www.youtube.com/watch?v=AK52dE7OsWQ,最強技術分析指標MACD 精準掌握股票買賣點│財經皓角│游庭皓 藍登耀,"最強技術分析指標MACD 精準掌握股票買賣點│財經皓角│游庭皓 藍登耀 by ETtoday新聞雲 1 month ago 16 minutes 52,455 views",1 month,"52,455"
103, 小楠 Curtis 的投資成長空間 ,bNlxwjmzqH4,https://www.youtube.com/watch?v=bNlxwjmzqH4,"FB是下一支最強美股? ｜FB股票全方位深入分析，財政分析，Libra更新，潛在風險, 業務分析 ｜價值投資美股","FB是下一支最強美股? ｜FB股票全方位深入分析，財政分析，Libra更新，潛在風險, 業務分析 ｜價值投資美股 by 小楠 Curtis 的投資成長空間 2 months ago 18 minutes 52,053 views",2 months,"52,053"
104, JY Chen ,kqydbrzt-ew,https://www.youtube.com/watch?v=kqydbrzt-ew,#股票 #賺錢  #存股 傳產定存股 V.S 電子飆股  #5 JY說股市,"#股票 #賺錢  #存股 傳產定存股 V.S 電子飆股  #5 JY說股市 by JY Chen 4 months ago 10 minutes, 2 seconds 50,840 views",4 months,"50,840"
105, 刘翔的投资频道 ,rvAoRmotRd8,https://www.youtube.com/watch?v=rvAoRmotRd8,如何给股票来估值？怎么判断一个股票到底是贵还是便宜？一個股票如果已經漲了幾十倍，那就一定很貴么？還可以買么？,"如何给股票来估值？怎么判断一个股票到底是贵还是便宜？一個股票如果已經漲了幾十倍，那就一定很貴么？還可以買么？ by 刘翔的投资频道 5 months ago 20 minutes 50,449 views",5 months,"50,449"
106, 贝奇说股Beckie Analysis ,VM04XOgCbLw,https://www.youtube.com/watch?v=VM04XOgCbLw,重磅技术干货： 如何给自己的股票设置止损？ 20190722,"重磅技术干货： 如何给自己的股票设置止损？ 20190722 by 贝奇说股Beckie Analysis 11 months ago 39 minutes 50,400 views",11 months,"50,400"
107, 飛機仔 ,Vlc5U2ExhA4,https://www.youtube.com/watch?v=Vlc5U2ExhA4,香港股市 | 香港股市港股美國股市股票受量化寬鬆qe大幅反彈 | 告別熊市牛市將臨？ | 錯失買入良機？ | 股神巴菲特入市時間將到 |,"香港股市 | 香港股市港股美國股市股票受量化寬鬆qe大幅反彈 | 告別熊市牛市將臨？ | 錯失買入良機？ | 股神巴菲特入市時間將到 | by 飛機仔 3 months ago 10 minutes, 11 seconds 49,673 views",3 months,"49,673"
108, 刘翔的投资频道 ,PV8OVIL6KzQ,https://www.youtube.com/watch?v=PV8OVIL6KzQ,"美股分析: Google,Facebook,Amazon,蘋果,微軟, 哪個股票最好？未來最能漲？如何判斷一個股票值不值得買？美股會出現2萬億美金市值的公司麽？","美股分析: Google,Facebook,Amazon,蘋果,微軟, 哪個股票最好？未來最能漲？如何判斷一個股票值不值得買？美股會出現2萬億美金市值的公司麽？ by 刘翔的投资频道 4 weeks ago 17 minutes 48,821 views",4 weeks,"48,821"
109, 海伦子Hellen ,7RAvIC58ncg,https://www.youtube.com/watch?v=7RAvIC58ncg,介绍一只非常有投资潜力的股票,"介绍一只非常有投资潜力的股票 by 海伦子Hellen 1 month ago 10 minutes, 5 seconds 48,583 views",1 month,"48,583"
110, 视野环球财经 ,TM25_ql6n-Y,https://www.youtube.com/watch?v=TM25_ql6n-Y,美股分析 美联储还没有买股票，美股熊市就结束了吗？换个角度，看标普500存在的结构风险！高权重股增长隐忧！,"美股分析 美联储还没有买股票，美股熊市就结束了吗？换个角度，看标普500存在的结构风险！高权重股增长隐忧！ by 视野环球财经 2 months ago 17 minutes 48,441 views",2 months,"48,441"
111, 老汤美股财经 ,H_5PnGFlkRw,https://www.youtube.com/watch?v=H_5PnGFlkRw,7月必看的2支股票! 未来潜在50%以上的回报率?【美股分析】,"7月必看的2支股票! 未来潜在50%以上的回报率?【美股分析】 by 老汤美股财经 5 days ago 14 minutes, 18 seconds 48,227 views",5 days,"48,227"
112, M觀點 ,lwjSkZoCjtM,https://www.youtube.com/watch?v=lwjSkZoCjtM,【M理財】#34 Joeman 投資橘子股票大賺千萬，但其實卻犯了兩大投資錯誤？ | M觀點,"【M理財】#34 Joeman 投資橘子股票大賺千萬，但其實卻犯了兩大投資錯誤？ | M觀點 by M觀點 1 month ago 8 minutes, 58 seconds 47,478 views",1 month,"47,478"
113, Spark Liang 张开亮 ,QsarXx5g6eA,https://www.youtube.com/watch?v=QsarXx5g6eA,90%的人誤解的價值投資原則！長期持有是不是等於不賣股票？| SparkLiang 股票投資,"90%的人誤解的價值投資原則！長期持有是不是等於不賣股票？| SparkLiang 股票投資 by Spark Liang 张开亮 1 month ago 8 minutes, 51 seconds 46,904 views",1 month,"46,904"
114, Coco哥 ,NQrNwGCiNZQ,https://www.youtube.com/watch?v=NQrNwGCiNZQ,買Tesla股票？追唔追？目標價 $7000？？,"買Tesla股票？追唔追？目標價 $7000？？ by Coco哥 4 months ago 29 minutes 46,884 views",4 months,"46,884"
115, 陈剑老师投资教育频道 ,r_3RhkucBuo,https://www.youtube.com/watch?v=r_3RhkucBuo,银行板块股票现在被低估了吗？2020 Global Recession vs 08/09 Financial Crisis【Banking Sector Valuation】（下集）,"银行板块股票现在被低估了吗？2020 Global Recession vs 08/09 Financial Crisis【Banking Sector Valuation】（下集） by 陈剑老师投资教育频道 3 months ago 17 minutes 46,701 views",3 months,"46,701"
116, Sun Channel ,2UcsN8Y7eGg,https://www.youtube.com/watch?v=2UcsN8Y7eGg,內地因咩事大手買入呢隻股票？中環財經連線︱嘉賓︰馮宏遠︱20200513,"內地因咩事大手買入呢隻股票？中環財經連線︱嘉賓︰馮宏遠︱20200513 by Sun Channel 1 month ago 40 minutes 46,274 views",1 month,"46,274"
117, JY Chen ,kbMvEHF81wI,https://www.youtube.com/watch?v=kbMvEHF81wI,#股票 #賺錢  經濟危機股市崩盤?股票套牢如何反敗為勝，獲利賺大錢 # 14 JY說股市,"#股票 #賺錢  經濟危機股市崩盤?股票套牢如何反敗為勝，獲利賺大錢 # 14 JY說股市 by JY Chen 3 months ago 10 minutes, 4 seconds 46,140 views",3 months,"46,140"
